No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,location
14440,2014,10,23,15,157.0,212.0,20.0,91.0,1200.0,,16.4,1006.4,10.7,0.0,WSW,0.0,Wanliu,Wanliu
14441,2014,10,23,16,164.0,218.0,19.0,108.0,1400.0,4.0,14.2,1006.3,10.4,0.0,SSE,0.0,Wanliu,Wanliu
14442,2014,10,23,17,156.0,218.0,18.0,119.0,1400.0,2.0,12.5,1006.7,10.6,0.0,N,0.0,Wanliu,Wanliu
14443,2014,10,23,18,157.0,198.0,15.0,129.0,1600.0,2.0,11.3,1007.2,10.5,0.0,N,0.2,Wanliu,Wanliu
14444,2014,10,23,19,154.0,211.0,17.0,135.0,2000.0,2.0,10.7,1007.3,10.2,0.0,N,0.0,Wanliu,Wanliu
14445,2014,10,23,20,156.0,224.0,19.0,130.0,2300.0,2.0,10.1,1007.5,10.1,0.0,N,0.0,Wanliu,Wanliu
14446,2014,10,23,21,159.0,232.0,16.0,117.0,2300.0,2.0,9.6,1007.4,9.6,0.0,N,0.0,Wanliu,Wanliu
14447,2014,10,23,22,163.0,222.0,14.0,118.0,2100.0,2.0,10.0,1007.0,10.0,0.0,ENE,0.8,Wanliu,Wanliu
14448,2014,10,23,23,159.0,219.0,14.0,115.0,2200.0,2.0,9.9,1006.8,9.9,0.0,ENE,0.0,Wanliu,Wanliu
14449,2014,10,24,0,172.0,247.0,15.0,112.0,2100.0,2.0,9.6,1006.8,9.6,0.0,E,0.6,Wanliu,Wanliu
14450,2014,10,24,1,168.0,220.0,12.0,106.0,1700.0,2.0,9.1,1006.7,9.1,0.0,E,0.0,Wanliu,Wanliu
14451,2014,10,24,2,163.0,206.0,12.0,94.0,1600.0,2.0,8.4,1006.4,8.4,0.0,N,0.0,Wanliu,Wanliu
14452,2014,10,24,3,162.0,218.0,12.0,86.0,1600.0,2.0,8.4,1006.1,8.4,0.0,N,0.0,Wanliu,Wanliu
14453,2014,10,24,4,156.0,202.0,14.0,78.0,1800.0,2.0,8.5,1006.2,8.5,0.0,E,0.7,Wanliu,Wanliu
14454,2014,10,24,5,154.0,206.0,13.0,72.0,1700.0,2.0,7.9,1006.2,7.9,0.0,ENE,0.5,Wanliu,Wanliu
14455,2014,10,24,6,145.0,188.0,12.0,78.0,1600.0,2.0,8.1,1006.3,8.1,0.0,E,0.0,Wanliu,Wanliu
14456,2014,10,24,7,144.0,197.0,12.0,72.0,1700.0,2.0,9.1,1007.0,9.1,0.0,N,0.0,Wanliu,Wanliu
14457,2014,10,24,8,142.0,246.0,13.0,76.0,1900.0,2.0,10.9,1007.4,10.9,0.0,NE,1.4,Wanliu,Wanliu
14458,2014,10,24,9,162.0,253.0,13.0,88.0,1900.0,2.0,13.8,1007.1,11.3,0.0,ENE,1.2,Wanliu,Wanliu
14459,2014,10,24,10,190.0,248.0,16.0,99.0,1800.0,2.0,15.7,1006.7,11.1,0.0,SE,0.5,Wanliu,Wanliu
14460,2014,10,24,11,206.0,264.0,22.0,100.0,1600.0,11.0,17.1,1005.7,12.0,0.0,E,0.9,Wanliu,Wanliu
14461,2014,10,24,12,226.0,298.0,25.0,108.0,1700.0,21.0,18.4,1004.7,11.7,0.0,W,1.2,Wanliu,Wanliu
14462,2014,10,24,13,252.0,299.0,29.0,116.0,1800.0,40.0,18.8,1003.8,11.4,0.0,N,0.1,Wanliu,Wanliu
14463,2014,10,24,14,267.0,317.0,28.0,115.0,1800.0,63.0,18.9,1003.5,12.4,0.0,SW,1.1,Wanliu,Wanliu
14464,2014,10,24,15,277.0,325.0,28.0,122.0,1900.0,69.0,18.3,1003.6,12.5,0.0,WSW,0.9,Wanliu,Wanliu
14465,2014,10,24,16,284.0,341.0,27.0,133.0,2000.0,64.0,16.2,1003.9,13.1,0.0,SW,0.0,Wanliu,Wanliu
14466,2014,10,24,17,286.0,371.0,21.0,151.0,2100.0,35.0,13.9,1004.8,12.8,0.0,N,0.0,Wanliu,Wanliu
14467,2014,10,24,18,289.0,347.0,15.0,164.0,2300.0,12.0,13.1,1005.4,12.8,0.0,N,0.0,Wanliu,Wanliu
14468,2014,10,24,19,308.0,375.0,14.0,168.0,2400.0,2.0,12.2,1005.6,12.0,0.0,N,0.0,Wanliu,Wanliu
14469,2014,10,24,20,312.0,368.0,13.0,156.0,2600.0,2.0,11.9,1006.0,11.9,0.0,N,0.1,Wanliu,Wanliu
14470,2014,10,24,21,297.0,350.0,15.0,166.0,3100.0,2.0,12.4,1005.9,12.4,0.0,ENE,1.1,Wanliu,Wanliu
14471,2014,10,24,22,289.0,371.0,15.0,158.0,3200.0,2.0,12.0,1006.1,12.0,0.0,ENE,0.0,Wanliu,Wanliu
14472,2014,10,24,23,317.0,403.0,13.0,147.0,2700.0,2.0,11.0,1006.2,11.0,0.0,E,0.0,Wanliu,Wanliu
14473,2014,10,25,0,297.0,328.0,12.0,127.0,2500.0,2.0,10.7,1006.2,10.7,0.0,N,0.0,Wanliu,Wanliu
14474,2014,10,25,1,271.0,308.0,12.0,114.0,2400.0,2.0,10.9,1006.1,10.9,0.0,ENE,0.9,Wanliu,Wanliu
14475,2014,10,25,2,253.0,286.0,,109.0,2400.0,2.0,10.7,1005.8,10.7,0.0,ENE,0.0,Wanliu,Wanliu
14476,2014,10,25,3,256.0,312.0,10.0,107.0,2300.0,2.0,10.5,1005.5,10.5,0.0,ENE,0.5,Wanliu,Wanliu
14477,2014,10,25,4,250.0,293.0,10.0,100.0,2300.0,,10.3,1005.3,10.3,0.0,ENE,0.7,Wanliu,Wanliu
14478,2014,10,25,5,235.0,284.0,7.0,92.0,2000.0,2.0,10.1,1005.3,10.1,0.0,E,0.4,Wanliu,Wanliu
14479,2014,10,25,6,241.0,258.0,7.0,86.0,2000.0,2.0,9.9,1005.8,9.9,0.0,E,0.1,Wanliu,Wanliu
14480,2014,10,25,7,229.0,235.0,8.0,76.0,2000.0,2.0,10.5,1006.7,10.5,0.0,WNW,0.6,Wanliu,Wanliu
14481,2014,10,25,8,231.0,300.0,8.0,79.0,2300.0,2.0,11.7,1006.9,11.7,0.0,WNW,0.0,Wanliu,Wanliu
14482,2014,10,25,9,244.0,325.0,8.0,90.0,2200.0,2.0,13.9,1006.9,13.3,0.0,N,0.2,Wanliu,Wanliu
14483,2014,10,25,10,307.0,354.0,10.0,107.0,2200.0,2.0,16.2,1006.7,13.1,0.0,E,0.4,Wanliu,Wanliu
14484,2014,10,25,11,325.0,334.0,13.0,110.0,2100.0,6.0,17.8,1005.7,13.7,0.0,ESE,0.4,Wanliu,Wanliu
14485,2014,10,25,12,321.0,332.0,18.0,89.0,1900.0,44.0,19.0,1004.8,13.4,0.0,WSW,0.8,Wanliu,Wanliu
14486,2014,10,25,13,336.0,359.0,21.0,90.0,2000.0,68.0,19.7,1004.1,13.4,0.0,SW,1.3,Wanliu,Wanliu
14487,2014,10,25,14,340.0,350.0,20.0,102.0,2000.0,83.0,20.3,1004.0,14.4,0.0,SW,0.6,Wanliu,Wanliu
14488,2014,10,25,15,350.0,375.0,16.0,121.0,2200.0,80.0,19.7,1004.1,14.3,0.0,WSW,0.9,Wanliu,Wanliu
14489,2014,10,25,16,362.0,401.0,15.0,146.0,2300.0,66.0,17.3,1004.5,14.6,0.0,WSW,0.0,Wanliu,Wanliu
14490,2014,10,25,17,365.0,437.0,13.0,176.0,2400.0,28.0,14.8,1005.2,13.8,0.0,N,0.0,Wanliu,Wanliu
14491,2014,10,25,18,388.0,453.0,11.0,210.0,2700.0,2.0,13.6,1005.6,13.3,0.0,N,0.0,Wanliu,Wanliu
14492,2014,10,25,19,391.0,428.0,9.0,173.0,2600.0,3.0,12.9,1006.0,12.9,0.0,N,0.0,Wanliu,Wanliu
14493,2014,10,25,20,384.0,410.0,8.0,170.0,2800.0,2.0,12.4,1006.7,12.4,0.0,N,0.0,Wanliu,Wanliu
14494,2014,10,25,21,368.0,393.0,8.0,165.0,2900.0,2.0,13.0,1007.8,13.0,0.0,ENE,1.4,Wanliu,Wanliu
14495,2014,10,25,22,348.0,382.0,10.0,160.0,2800.0,2.0,13.0,1008.3,13.0,0.0,E,0.4,Wanliu,Wanliu
14496,2014,10,25,23,359.0,408.0,8.0,162.0,2800.0,2.0,12.8,1008.9,12.8,0.0,E,0.1,Wanliu,Wanliu
14497,2014,10,26,0,372.0,424.0,10.0,156.0,2900.0,2.0,13.4,1009.7,13.4,0.0,NE,1.5,Wanliu,Wanliu
14498,2014,10,26,1,350.0,427.0,11.0,142.0,2900.0,2.0,13.3,1010.4,13.3,0.0,ENE,0.7,Wanliu,Wanliu
14499,2014,10,26,2,,,,,,,12.4,1010.9,12.4,0.0,ENE,1.1,Wanliu,Wanliu
14500,2014,10,26,3,299.0,302.0,9.0,97.0,2400.0,2.0,13.9,1012.0,5.8,0.0,ENE,1.4,Wanliu,Wanliu
14501,2014,10,26,4,183.0,183.0,8.0,87.0,1400.0,2.0,13.9,1013.3,3.1,0.0,ESE,0.9,Wanliu,Wanliu
14502,2014,10,26,5,46.0,46.0,10.0,63.0,700.0,10.0,15.1,1014.6,-0.7,0.0,ENE,2.0,Wanliu,Wanliu
14503,2014,10,26,6,10.0,10.0,8.0,48.0,500.0,19.0,15.1,1016.4,-1.9,0.0,NE,3.4,Wanliu,Wanliu
14504,2014,10,26,7,9.0,9.0,4.0,35.0,300.0,29.0,15.1,1018.5,-1.1,0.0,ENE,3.2,Wanliu,Wanliu
14505,2014,10,26,8,4.0,4.0,2.0,40.0,300.0,26.0,15.7,1019.7,-1.0,0.0,E,3.6,Wanliu,Wanliu
14506,2014,10,26,9,17.0,17.0,2.0,41.0,300.0,23.0,16.6,1020.4,-1.5,0.0,ENE,3.7,Wanliu,Wanliu
14507,2014,10,26,10,5.0,5.0,2.0,37.0,300.0,29.0,17.3,1020.8,-2.4,0.0,E,2.5,Wanliu,Wanliu
14508,2014,10,26,11,7.0,7.0,2.0,33.0,200.0,38.0,17.2,1020.4,-5.3,0.0,E,2.9,Wanliu,Wanliu
14509,2014,10,26,12,8.0,8.0,2.0,32.0,300.0,42.0,17.8,1020.1,-5.5,0.0,E,1.8,Wanliu,Wanliu
14510,2014,10,26,13,13.0,13.0,2.0,31.0,300.0,46.0,18.6,1019.9,-7.8,0.0,E,2.2,Wanliu,Wanliu
14511,2014,10,26,14,10.0,10.0,2.0,32.0,300.0,48.0,18.8,1020.3,-6.8,0.0,SSE,1.7,Wanliu,Wanliu
14512,2014,10,26,15,8.0,8.0,2.0,33.0,200.0,49.0,18.6,1020.6,-8.6,0.0,ESE,1.8,Wanliu,Wanliu
14513,2014,10,26,16,5.0,5.0,2.0,35.0,200.0,50.0,15.9,1020.9,-7.1,0.0,E,0.4,Wanliu,Wanliu
14514,2014,10,26,17,12.0,12.0,2.0,43.0,300.0,41.0,11.2,1021.4,-2.6,0.0,NE,0.4,Wanliu,Wanliu
14515,2014,10,26,18,5.0,5.0,2.0,54.0,400.0,27.0,10.4,1022.1,-5.6,0.0,NE,0.7,Wanliu,Wanliu
14516,2014,10,26,19,19.0,19.0,2.0,87.0,800.0,2.0,8.8,1022.7,-5.1,0.0,NNE,0.8,Wanliu,Wanliu
14517,2014,10,26,20,17.0,17.0,3.0,87.0,700.0,2.0,7.9,1023.7,-4.9,0.0,ENE,1.1,Wanliu,Wanliu
14518,2014,10,26,21,18.0,18.0,5.0,87.0,800.0,2.0,7.9,1024.7,-3.9,0.0,N,0.6,Wanliu,Wanliu
14519,2014,10,26,22,28.0,28.0,5.0,84.0,700.0,2.0,6.0,1025.2,-1.2,0.0,NE,0.4,Wanliu,Wanliu
14520,2014,10,26,23,24.0,24.0,3.0,82.0,600.0,2.0,4.9,1025.8,-1.8,0.0,NNE,0.5,Wanliu,Wanliu
14521,2014,10,27,0,13.0,13.0,2.0,75.0,400.0,2.0,4.1,1026.2,-3.4,0.0,ENE,1.3,Wanliu,Wanliu
14522,2014,10,27,1,17.0,17.0,2.0,76.0,400.0,2.0,6.2,1026.6,-7.4,0.0,NE,1.4,Wanliu,Wanliu
14523,2014,10,27,2,6.0,6.0,,63.0,300.0,3.0,5.7,1026.5,-7.5,0.0,NE,1.1,Wanliu,Wanliu
14524,2014,10,27,3,15.0,15.0,6.0,66.0,300.0,2.0,4.2,1026.7,-5.1,0.0,NE,0.9,Wanliu,Wanliu
14525,2014,10,27,4,6.0,6.0,5.0,64.0,300.0,,3.0,1026.9,-5.9,0.0,NE,0.6,Wanliu,Wanliu
14526,2014,10,27,5,4.0,4.0,4.0,61.0,300.0,2.0,2.9,1027.1,-5.5,0.0,NE,0.0,Wanliu,Wanliu
14527,2014,10,27,6,3.0,3.0,5.0,61.0,300.0,2.0,2.4,1027.4,-6.0,0.0,NE,1.1,Wanliu,Wanliu
14528,2014,10,27,7,8.0,8.0,6.0,59.0,400.0,2.0,5.4,1028.0,-7.1,0.0,NE,1.2,Wanliu,Wanliu
14529,2014,10,27,8,18.0,18.0,9.0,61.0,600.0,2.0,8.6,1028.4,-6.4,0.0,NNE,1.5,Wanliu,Wanliu
14530,2014,10,27,9,8.0,8.0,8.0,59.0,600.0,2.0,10.8,1028.1,-5.3,0.0,ENE,1.4,Wanliu,Wanliu
14531,2014,10,27,10,20.0,20.0,10.0,61.0,600.0,2.0,12.3,1027.6,-5.3,0.0,SSW,1.6,Wanliu,Wanliu
14532,2014,10,27,11,24.0,24.0,21.0,62.0,800.0,9.0,13.5,1026.7,-5.2,0.0,SW,1.5,Wanliu,Wanliu
14533,2014,10,27,12,33.0,33.0,23.0,62.0,900.0,14.0,14.4,1025.5,-3.9,0.0,WSW,1.9,Wanliu,Wanliu
14534,2014,10,27,13,27.0,27.0,22.0,53.0,600.0,25.0,15.3,1024.5,-1.8,0.0,SW,3.0,Wanliu,Wanliu
14535,2014,10,27,14,27.0,27.0,16.0,46.0,600.0,33.0,15.4,1024.0,-1.2,0.0,WSW,2.3,Wanliu,Wanliu
14536,2014,10,27,15,19.0,87.0,15.0,48.0,600.0,36.0,15.0,1023.4,0.0,0.0,WSW,2.5,Wanliu,Wanliu
14537,2014,10,27,16,29.0,87.0,16.0,53.0,600.0,38.0,13.4,1023.3,0.7,0.0,SSW,1.5,Wanliu,Wanliu
14538,2014,10,27,17,29.0,83.0,12.0,55.0,500.0,39.0,12.3,1023.5,1.0,0.0,SW,1.2,Wanliu,Wanliu
14539,2014,10,27,18,28.0,78.0,10.0,70.0,500.0,22.0,11.0,1023.8,1.8,0.0,SW,1.1,Wanliu,Wanliu
14540,2014,10,27,19,36.0,101.0,10.0,93.0,700.0,2.0,9.8,1023.8,2.9,0.0,SSW,1.1,Wanliu,Wanliu
14541,2014,10,27,20,37.0,79.0,10.0,94.0,700.0,2.0,10.8,1024.1,0.8,0.0,SSW,1.4,Wanliu,Wanliu
14542,2014,10,27,21,46.0,86.0,16.0,92.0,900.0,2.0,9.5,1024.3,1.6,0.0,SSW,1.6,Wanliu,Wanliu
14543,2014,10,27,22,43.0,119.0,17.0,81.0,1200.0,2.0,9.5,1024.4,2.6,0.0,WSW,2.2,Wanliu,Wanliu
14544,2014,10,27,23,48.0,101.0,13.0,80.0,1000.0,2.0,8.6,1024.0,2.8,0.0,SW,1.7,Wanliu,Wanliu
14545,2014,10,28,0,36.0,70.0,11.0,67.0,700.0,2.0,8.5,1023.5,3.3,0.0,WSW,1.4,Wanliu,Wanliu
14546,2014,10,28,1,33.0,68.0,9.0,69.0,700.0,2.0,6.7,1023.3,4.2,0.0,SSW,0.4,Wanliu,Wanliu
14547,2014,10,28,2,37.0,59.0,7.0,65.0,700.0,2.0,5.3,1022.9,4.1,0.0,NE,0.6,Wanliu,Wanliu
14548,2014,10,28,3,31.0,54.0,7.0,61.0,600.0,2.0,5.2,1023.0,3.0,0.0,ENE,0.8,Wanliu,Wanliu
14549,2014,10,28,4,35.0,68.0,6.0,62.0,700.0,2.0,4.8,1023.1,2.3,0.0,E,0.9,Wanliu,Wanliu
14550,2014,10,28,5,57.0,81.0,8.0,69.0,1000.0,2.0,4.5,1023.1,2.4,0.0,E,0.9,Wanliu,Wanliu
14551,2014,10,28,6,71.0,131.0,9.0,72.0,1100.0,2.0,4.6,1023.1,2.5,0.0,ENE,1.1,Wanliu,Wanliu
14552,2014,10,28,7,74.0,161.0,9.0,71.0,1200.0,2.0,6.1,1023.5,2.9,0.0,ENE,1.5,Wanliu,Wanliu
14553,2014,10,28,8,73.0,194.0,11.0,72.0,1200.0,2.0,8.0,1023.3,3.5,0.0,ENE,1.0,Wanliu,Wanliu
14554,2014,10,28,9,70.0,156.0,15.0,76.0,1300.0,2.0,9.9,1022.8,4.1,0.0,WSW,1.3,Wanliu,Wanliu
14555,2014,10,28,10,78.0,196.0,20.0,84.0,1400.0,2.0,10.9,1022.2,3.7,0.0,NE,1.7,Wanliu,Wanliu
14556,2014,10,28,11,78.0,171.0,20.0,91.0,1400.0,2.0,11.6,1021.1,4.1,0.0,NE,1.4,Wanliu,Wanliu
14557,2014,10,28,12,82.0,148.0,19.0,97.0,1300.0,2.0,12.9,1020.2,4.1,0.0,NE,2.0,Wanliu,Wanliu
14558,2014,10,28,13,83.0,151.0,22.0,101.0,1300.0,2.0,14.4,1019.4,4.7,0.0,W,1.9,Wanliu,Wanliu
14559,2014,10,28,14,84.0,129.0,22.0,100.0,1100.0,10.0,14.4,1019.2,3.8,0.0,SW,2.0,Wanliu,Wanliu
14560,2014,10,28,15,58.0,86.0,25.0,65.0,600.0,34.0,13.3,1018.9,3.9,0.0,W,2.7,Wanliu,Wanliu
14561,2014,10,28,16,49.0,80.0,24.0,65.0,600.0,32.0,12.9,1018.9,4.1,0.0,W,1.3,Wanliu,Wanliu
14562,2014,10,28,17,46.0,88.0,21.0,70.0,600.0,24.0,11.7,1019.2,6.2,0.0,WSW,0.0,Wanliu,Wanliu
14563,2014,10,28,18,48.0,93.0,21.0,85.0,700.0,8.0,10.9,1019.5,5.4,0.0,N,0.0,Wanliu,Wanliu
14564,2014,10,28,19,58.0,100.0,23.0,86.0,700.0,6.0,10.1,1019.5,6.8,0.0,N,0.0,Wanliu,Wanliu
14565,2014,10,28,20,48.0,103.0,20.0,92.0,800.0,2.0,9.7,1019.5,7.6,0.0,N,0.1,Wanliu,Wanliu
14566,2014,10,28,21,53.0,107.0,20.0,97.0,800.0,2.0,9.6,1019.6,8.0,0.0,NE,0.6,Wanliu,Wanliu
14567,2014,10,28,22,60.0,150.0,16.0,94.0,900.0,2.0,9.2,1019.4,7.3,0.0,ENE,0.6,Wanliu,Wanliu
14568,2014,10,28,23,80.0,187.0,15.0,96.0,1200.0,2.0,9.2,1019.3,6.5,0.0,ENE,0.0,Wanliu,Wanliu
14569,2014,10,29,0,95.0,186.0,16.0,105.0,1300.0,2.0,8.9,1019.3,6.3,0.0,ENE,0.9,Wanliu,Wanliu
14570,2014,10,29,1,97.0,190.0,15.0,109.0,1400.0,2.0,8.7,1019.2,6.5,0.0,ENE,0.6,Wanliu,Wanliu
14571,2014,10,29,2,109.0,211.0,,105.0,1400.0,2.0,8.0,1018.8,6.1,0.0,N,0.0,Wanliu,Wanliu
14572,2014,10,29,3,106.0,187.0,12.0,102.0,1400.0,2.0,7.5,1018.7,6.0,0.0,ENE,0.6,Wanliu,Wanliu
14573,2014,10,29,4,100.0,194.0,11.0,99.0,1300.0,,7.0,1018.8,5.6,0.0,ENE,0.0,Wanliu,Wanliu
14574,2014,10,29,5,90.0,161.0,10.0,99.0,1200.0,2.0,6.6,1018.8,5.5,0.0,N,0.0,Wanliu,Wanliu
14575,2014,10,29,6,88.0,165.0,9.0,89.0,1200.0,2.0,6.4,1019.1,5.7,0.0,N,0.0,Wanliu,Wanliu
14576,2014,10,29,7,90.0,169.0,10.0,86.0,1400.0,2.0,7.3,1019.8,6.1,0.0,ENE,0.7,Wanliu,Wanliu
14577,2014,10,29,8,105.0,287.0,12.0,87.0,1700.0,2.0,9.1,1019.7,6.4,0.0,ENE,1.1,Wanliu,Wanliu
14578,2014,10,29,9,101.0,207.0,12.0,91.0,1600.0,2.0,12.0,1019.7,5.2,0.0,ENE,1.6,Wanliu,Wanliu
14579,2014,10,29,10,106.0,203.0,16.0,97.0,1500.0,2.0,13.7,1019.4,5.3,0.0,ENE,1.7,Wanliu,Wanliu
14580,2014,10,29,11,100.0,154.0,20.0,98.0,1200.0,2.0,15.0,1018.5,5.2,0.0,ESE,1.1,Wanliu,Wanliu
14581,2014,10,29,12,98.0,132.0,24.0,101.0,1100.0,8.0,15.6,1017.8,5.8,0.0,S,1.1,Wanliu,Wanliu
14582,2014,10,29,13,100.0,125.0,24.0,100.0,1000.0,16.0,16.1,1017.1,5.4,0.0,SW,0.8,Wanliu,Wanliu
14583,2014,10,29,14,96.0,127.0,22.0,101.0,1000.0,26.0,16.4,1016.9,5.0,0.0,SSW,1.3,Wanliu,Wanliu
14584,2014,10,29,15,,,42.0,109.0,1100.0,20.0,15.2,1016.9,7.2,0.0,W,1.1,Wanliu,Wanliu
14585,2014,10,29,16,82.0,417.0,24.0,133.0,1000.0,10.0,13.3,1017.0,8.4,0.0,WSW,0.0,Wanliu,Wanliu
14586,2014,10,29,17,121.0,346.0,21.0,144.0,1100.0,2.0,11.9,1017.3,8.7,0.0,N,0.0,Wanliu,Wanliu
14587,2014,10,29,18,118.0,321.0,19.0,147.0,1100.0,2.0,11.4,1017.3,8.3,0.0,N,0.0,Wanliu,Wanliu
14588,2014,10,29,19,124.0,124.0,20.0,148.0,1400.0,2.0,11.2,1017.4,9.3,0.0,N,0.0,Wanliu,Wanliu
14589,2014,10,29,20,128.0,128.0,18.0,135.0,1300.0,2.0,11.2,1017.9,9.9,0.0,N,0.0,Wanliu,Wanliu
14590,2014,10,29,21,131.0,131.0,16.0,131.0,1400.0,2.0,11.0,1018.0,9.6,0.0,N,0.0,Wanliu,Wanliu
14591,2014,10,29,22,130.0,130.0,19.0,132.0,1400.0,2.0,10.9,1017.9,9.3,0.0,N,0.0,Wanliu,Wanliu
14592,2014,10,29,23,135.0,135.0,22.0,121.0,1200.0,2.0,10.9,1017.7,9.7,0.0,N,0.2,Wanliu,Wanliu
14593,2014,10,30,0,133.0,133.0,16.0,125.0,1700.0,2.0,10.8,1017.5,10.0,0.1,N,0.0,Wanliu,Wanliu
14594,2014,10,30,1,140.0,140.0,13.0,133.0,1900.0,2.0,10.6,1017.5,10.0,0.0,N,0.0,Wanliu,Wanliu
14595,2014,10,30,2,153.0,153.0,17.0,131.0,2100.0,2.0,10.5,1017.1,8.9,0.0,ENE,0.4,Wanliu,Wanliu
14596,2014,10,30,3,153.0,153.0,15.0,126.0,2000.0,2.0,10.6,1016.8,8.5,0.0,ENE,1.0,Wanliu,Wanliu
14597,2014,10,30,4,145.0,145.0,13.0,125.0,1700.0,2.0,10.7,1016.8,8.8,0.0,ENE,0.2,Wanliu,Wanliu
14598,2014,10,30,5,137.0,137.0,14.0,118.0,1500.0,2.0,10.6,1016.8,9.0,0.0,E,0.0,Wanliu,Wanliu
14599,2014,10,30,6,129.0,129.0,14.0,113.0,1500.0,2.0,10.7,1017.2,8.3,0.0,ENE,1.0,Wanliu,Wanliu
14600,2014,10,30,7,133.0,133.0,13.0,105.0,1500.0,2.0,11.2,1018.0,8.4,0.0,ENE,0.0,Wanliu,Wanliu
14601,2014,10,30,8,130.0,130.0,15.0,104.0,1700.0,2.0,11.7,1018.2,8.9,0.0,N,0.0,Wanliu,Wanliu
14602,2014,10,30,9,139.0,139.0,15.0,104.0,1600.0,2.0,12.5,1018.2,8.8,0.0,ENE,1.0,Wanliu,Wanliu
14603,2014,10,30,10,146.0,146.0,16.0,101.0,1600.0,2.0,12.5,1018.0,10.2,0.2,E,0.8,Wanliu,Wanliu
14604,2014,10,30,11,148.0,148.0,18.0,102.0,1500.0,5.0,13.6,1017.6,9.4,0.1,N,0.9,Wanliu,Wanliu
14605,2014,10,30,12,150.0,150.0,19.0,103.0,1400.0,9.0,14.4,1016.6,8.8,0.0,WNW,1.1,Wanliu,Wanliu
14606,2014,10,30,13,165.0,165.0,23.0,111.0,1400.0,11.0,15.4,1015.9,9.5,0.0,E,1.1,Wanliu,Wanliu
14607,2014,10,30,14,164.0,164.0,32.0,97.0,1300.0,32.0,15.1,1015.7,9.2,0.0,NE,1.4,Wanliu,Wanliu
14608,2014,10,30,15,172.0,172.0,29.0,102.0,1400.0,30.0,14.6,1015.7,8.5,0.0,ENE,0.7,Wanliu,Wanliu
14609,2014,10,30,16,186.0,186.0,23.0,113.0,1400.0,20.0,14.0,1015.7,8.8,0.0,N,0.6,Wanliu,Wanliu
14610,2014,10,30,17,177.0,177.0,21.0,127.0,1400.0,6.0,12.9,1016.0,10.3,0.0,N,0.7,Wanliu,Wanliu
14611,2014,10,30,18,172.0,172.0,21.0,132.0,1500.0,3.0,12.3,1016.6,10.0,0.0,N,0.0,Wanliu,Wanliu
14612,2014,10,30,19,170.0,170.0,21.0,129.0,1500.0,4.0,12.0,1016.9,10.1,0.0,ENE,0.4,Wanliu,Wanliu
14613,2014,10,30,20,171.0,171.0,22.0,134.0,1600.0,2.0,11.7,1017.0,9.9,0.0,N,0.0,Wanliu,Wanliu
14614,2014,10,30,21,175.0,175.0,19.0,129.0,1700.0,2.0,11.5,1017.5,9.9,0.0,N,0.0,Wanliu,Wanliu
14615,2014,10,30,22,182.0,182.0,17.0,127.0,1900.0,2.0,11.5,1017.3,10.4,0.0,N,0.0,Wanliu,Wanliu
14616,2014,10,30,23,183.0,183.0,15.0,119.0,2000.0,2.0,11.2,1016.8,8.9,0.0,N,0.0,Wanliu,Wanliu
14617,2014,10,31,0,184.0,184.0,15.0,119.0,2000.0,2.0,11.4,1016.7,9.1,0.0,N,0.0,Wanliu,Wanliu
14618,2014,10,31,1,181.0,181.0,15.0,113.0,1800.0,2.0,11.4,1016.4,9.3,0.0,ESE,0.7,Wanliu,Wanliu
14619,2014,10,31,2,175.0,175.0,,108.0,1800.0,2.0,11.5,1016.0,9.1,0.0,E,0.0,Wanliu,Wanliu
14620,2014,10,31,3,167.0,167.0,12.0,100.0,1600.0,2.0,11.4,1015.8,9.1,0.0,N,0.0,Wanliu,Wanliu
14621,2014,10,31,4,167.0,167.0,12.0,101.0,1600.0,,11.2,1015.5,9.9,0.0,N,0.0,Wanliu,Wanliu
14622,2014,10,31,5,166.0,166.0,14.0,101.0,1700.0,2.0,11.0,1015.2,9.7,0.0,N,0.0,Wanliu,Wanliu
14623,2014,10,31,6,160.0,160.0,12.0,99.0,1700.0,2.0,11.0,1015.4,9.9,0.0,E,0.4,Wanliu,Wanliu
14624,2014,10,31,7,168.0,168.0,14.0,103.0,1900.0,2.0,11.9,1016.2,9.6,0.0,ENE,0.0,Wanliu,Wanliu
14625,2014,10,31,8,164.0,233.0,15.0,106.0,2000.0,2.0,12.7,1016.4,10.4,0.0,N,0.0,Wanliu,Wanliu
14626,2014,10,31,9,171.0,240.0,18.0,109.0,2200.0,2.0,13.0,1016.0,10.7,0.0,N,0.0,Wanliu,Wanliu
14627,2014,10,31,10,197.0,302.0,19.0,110.0,3000.0,2.0,14.5,1015.8,10.3,0.0,WSW,0.9,Wanliu,Wanliu
14628,2014,10,31,11,182.0,253.0,24.0,121.0,2400.0,3.0,14.8,1015.2,11.6,0.0,SSW,0.7,Wanliu,Wanliu
14629,2014,10,31,12,106.0,120.0,18.0,100.0,1800.0,7.0,15.0,1014.2,11.8,0.0,WSW,1.0,Wanliu,Wanliu
14630,2014,10,31,13,119.0,127.0,16.0,100.0,1700.0,9.0,15.4,1013.5,11.6,0.0,SW,0.9,Wanliu,Wanliu
